pref_lookingfor,count
|48|53|47|49|55|56|58|62|64|63|65|73|75|74|76|78|50|80|,1
|61|74|78|,1
|48|56|69|75|57|49|74|80|,1
|48|53|47|55|57|62|63|67|68|70|71|74|76|77|50|80|,1
|48|56|77|80|57|67|,1
|74|76|67|63|53|69|73|77|70|,1
|48|49|47|56|69|74|77|50|78|80|,1
|56|67|81|77|50|80|,1
|57|67|70|73|74|77|80|,1
|48|58|80|59|72|60|,1
|48|57|74|50|79|53|47|56|81|75|77|,1
|47|55|56|67|80|,1
|47|57|63|50|80|,1
|48|68|70|76|,1
|48|50|74|67|,1
|7|9|10|11|14|16|18|20|21|25|27|28|29|31|33|34|38|40|41|42|43|47|48|,1
|48|53|47|55|56|63|67|69|72|73|74|75|76|77|50|78|80|,1
|56|57|58|81|68|70|75|76|80|,1
|48|47|55|58|60|68|74|50|,1
|48|47|55|56|68|70|80|,1
|61|48|56|73|79|74|,1
|48|50|78|,1
|47|57|67|76|77|50|,1
|53|56|57|58|59|67|74|77|80|,1
|17|21|24|27|29|30|33|42|44|47|49|50|51|,1
|67|72|74|76|80|56|,1
|48|56|58|80|77|81|57|,1
|47|56|69|80|,1
|76|67|63|,1
|48|53|54|47|55|57|67|68|70|73|74|50|78|,1
|57|63|81|76|50|80|,1
|55|58|80|,1
|78|56|57|61|70|74|76|50|47|48|,1
|56|80|70|48|,1
|49|56|58|62|81|68|74|77|,1
|48|47|56|60|80|74|72|70|67|57|77|75|50|81|,1
|53|49|57|60|63|67|68|70|72|77|,1
|48|56|57|81|70|74|50|80|,1
|48|47|61|75|78|68|60|66|,1
|48|47|63|72|74|76|77|79|,1
|48|53|54|58|59|81|70|74|77|,1
|48|47|58|60|73|75|80|55|57|59|61|50|,1
|48|56|71|80|,1
|47|56|67|78|80|,1
|47|75|80|53|,1
|61|47|48|81|69|56|68|70|74|50|76|57|67|78|77|58|49|55|63|72|80|,1
|53|63|66|67|69|70|76|79|,1
|53|68|70|74|76|77|50|78|,1
|48|53|49|47|74|77|50|80|,1
|48|81|73|80|47|68|,1
|78|50|76|74|75|77|73|80|70|68|59|48|49|55|57|53|47|56|58|60|,1
|48|47|56|57|63|66|81|68|70|74|80|,1
|48|49|63|67|74|76|77|50|80|,1
|48|60|73|80|78|70|55|,1
|48|49|56|67|81|70|72|74|77|80|,1
|70|61|73|48|67|77|55|63|,1
|48|49|47|56|57|81|68|70|74|76|77|78|55|80|72|,1
|48|47|56|70|75|77|50|78|80|,1
|48|56|57|81|68|,1
|55|56|57|61|62|63|67|81|68|69|70|71|76|50|78|80|,1
|48|47|61|55|76|,1
|3|18|20|27|29|33|34|37|38|41|45|,1
|48|47|55|56|57|67|69|70|74|77|78|80|,1
|48|47|55|56|63|67|70|74|50|,1
|48|55|57|74|50|53|47|56|58|69|75|80|,1
|48|56|78|80|,1
|67|70|74|76|,1
|48|53|49|47|55|56|57|63|81|69|71|75|77|50|78|80|,1
|63|67|72|80|,1
|61|63|67|72|74|,1
|8|9|10|11|12|13|14|15|16|20|21|25|26|27|28|29|30|31|33|34|37|38|42|43|44|,1
|81|77|80|74|76|56|47|68|57|70|69|67|,1
|7|9|10|21|28|29|31|33|34|38|,1
|48|78|80|74|70|47|60|68|55|67|66|,1
|53|75|80|56|50|,1
|47|55|57|81|68|70|72|74|76|77|50|78|,1
|54|47|56|67|81|74|80|,1
|48|56|58|62|64|77|80|76|74|69|81|68|67|70|63|,1
|48|47|58|74|78|80|,1
|48|47|56|58|59|69|70|77|80|,1
|56|61|81|68|70|72|74|80|,1
|48|70|80|56|,1
|48|53|49|47|55|56|57|58|59|60|61|63|64|67|81|68|69|70|72|73|74|75|76|77|50|78|80|,1
|48|53|49|47|55|56|57|58|59|60|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|50|78|80|,1
|56|57|67|79|50|77|48|,1
|48|53|49|47|55|56|57|58|59|60|64|81|68|70|71|73|77|50|78|,1
|64|69|75|77|53|63|67|79|,1
|48|60|69|53|70|74|54|66|,1
|53|68|70|77|,1
|56|60|81|80|78|50|76|74|70|68|67|65|69|55|,1
|48|49|47|55|57|61|63|65|69|70|71|73|74|76|77|80|,1
|80|78|69|68|66|67|53|55|47|56|77|,1
|48|53|47|57|59|67|68|69|70|77|80|,1
|49|47|56|57|63|67|70|71|74|76|77|50|80|,1
|48|47|56|59|63|74|75|78|80|,1
|56|75|77|80|55|57|67|70|74|76|50|,1
|47|78|,1
|47|57|67|70|74|78|80|,1
|48|49|63|67|72|74|78|75|69|66|56|58|47|53|,1
|54|56|60|75|69|79|,1
|48|54|47|56|57|58|59|60|61|67|69|72|75|76|77|50|,1
|49|55|56|57|58|63|67|72|75|77|50|80|,1
|63|81|69|76|50|78|80|,1
|48|47|55|67|69|74|50|78|,1
|47|56|58|60|73|78|77|75|80|50|76|72|74|55|49|48|,1
|49|47|55|56|58|72|73|74|77|78|80|,1
|21|27|28|29|30|33|34|38|44|,1
|48|49|74|76|,1
|48|49|47|56|58|81|68|70|73|74|77|50|,1
|47|56|57|59|69|74|76|77|78|,1
|78|47|,1
|60|55|47|48|56|67|69|80|,1
|53|81|68|70|77|,1
|48|49|47|55|56|57|58|60|63|67|81|74|76|77|50|78|80|,1
|48|56|60|81|68|70|77|80|,1
|9|10|17|21|27|32|33|37|38|39|43|47|50|51|,1
|48|49|63|57|68|70|72|74|76|50|53|47|56|58|81|69|73|77|75|78|,1
|61|69|,1
|58|60|66|67|81|68|77|78|,1
|48|54|56|57|58|81|71|80|,1
|9|20|33|38|39|,1
|67|47|56|72|57|63|,1
|71|78|68|57|55|58|48|,1
|48|47|58|68|70|72|50|80|,1
|47|56|67|50|80|77|75|,1
|80|81|56|,1
|48|49|61|63|67|69|74|76|77|80|,1
|48|55|58|64|81|77|,1
|48|53|47|55|56|57|70|72|73|74|76|77|50|,1
|81|70|61|80|68|47|48|50|,1
|49|47|56|57|58|60|67|70|75|77|80|,1
|48|47|54|67|65|63|61|53|,1
|48|56|57|58|60|61|67|68|69|70|74|75|77|,1
|48|49|55|56|81|68|70|74|77|80|,1
|48|47|58|80|63|67|77|69|,1
|48|47|61|66|67|81|69|76|80|,1
|48|47|55|60|63|66|77|78|80|,1
|80|74|71|68|56|47|48|,1
|48|47|55|56|67|69|76|78|,1
|48|47|64|78|55|58|80|,1
|49|55|70|72|50|80|77|47|,1
|56|75|79|,1
|56|81|68|70|78|,1
|48|47|56|58|78|80|70|50|,1
|48|54|49|47|55|56|67|81|68|69|71|74|77|50|78|80|70|72|76|58|,1
|80|78|75|63|74|76|48|,1
|48|68|73|74|80|,1
|67|70|76|57|53|48|47|56|,1
|48|63|72|50|53|47|56|58|60|69|75|78|80|,1
|56|63|66|81|70|76|77|80|,1
|56|57|68|70|74|50|75|60|48|,1
|63|68|50|80|,1
|56|58|73|75|77|78|80|49|55|59|63|70|72|74|76|50|,1
|63|67|77|50|80|,1
|18|21|29|33|37|51|,1
|63|67|70|76|,1
|56|63|66|80|,1
|53|49|47|57|67|72|50|54|,1
|61|48|73|67|74|,1
|2|20|27|28|29|30|33|34|38|42|,1
|48|61|64|65|81|68|50|80|,1
|81|68|70|50|,1
|48|55|56|64|65|67|81|68|70|50|80|,1
|48|53|56|57|70|80|,1
|63|67|74|76|50|57|69|,1
|48|56|67|70|50|,1
|48|47|55|56|73|77|50|,1
|55|57|63|69|80|,1
|9|10|14|21|27|28|29|33|,1
|48|60|81|77|80|74|,1
|70|68|67|72|74|80|75|56|47|,1
|47|55|56|67|81|70|80|,1
|3|7|8|9|10|12|14|15|17|19|20|21|24|27|28|29|33|42|43|,1
|48|56|57|60|81|68|69|72|75|50|78|,1
|48|81|61|56|,1
|48|55|56|66|67|74|50|80|,1
|48|55|56|81|68|73|74|80|,1
|48|53|47|63|67|73|76|50|79|,1
|80|74|70|67|,1
|48|47|56|81|68|74|,1
|54|47|67|74|80|,1
|57|74|56|75|,1
|48|47|55|56|57|63|64|67|81|68|70|80|,1
|55|70|74|80|,1
|56|57|81|58|50|75|,1
|48|47|55|56|57|63|64|68|73|74|76|77|,1
|65|69|76|79|,1
|48|47|56|81|77|55|57|65|70|50|80|63|,1
|63|67|74|50|,1
|53|56|63|66|69|74|76|80|,1
|48|53|56|67|69|80|,1
|48|57|63|70|74|80|,1
|48|56|81|68|80|,1
|60|56|64|48|57|53|63|65|50|77|,1
|48|56|58|63|68|75|77|50|78|80|,1
|54|47|56|58|81|69|71|75|77|76|74|68|67|49|,1
|48|56|57|63|67|81|68|74|76|80|,1
|81|80|55|,1
|54|47|66|69|53|63|67|76|,1
|48|49|47|55|68|,1
|48|56|68|70|74|75|,1
|56|63|74|77|50|80|,1
|76|67|69|47|,1
|3|9|11|15|20|21|28|29|33|38|42|44|,1
|48|49|55|56|57|60|70|78|80|,1
|48|49|47|56|67|70|74|75|76|77|50|80|,1
|55|56|50|80|67|47|,1
|48|61|68|70|74|,1
|9|10|14|18|21|27|28|29|31|33|38|42|,1
|65|67|69|,1
|48|49|56|57|63|70|75|77|78|,1
|48|47|67|70|80|,1
|48|53|47|55|67|74|50|78|,1
|48|47|56|58|66|81|69|75|78|80|50|76|74|70|68|67|63|59|55|49|53|,1
|48|47|55|57|70|74|77|80|,1
|48|56|57|60|70|50|80|,1
|53|47|56|67|68|71|50|80|,1
|7|9|26|31|,1
|80|69|53|47|56|76|74|67|48|,1
|48|49|47|55|60|63|64|66|67|81|68|74|75|80|,1
|9|10|14|21|23|27|28|29|33|34|38|42|,1
|48|75|80|63|70|58|56|57|,1
|48|53|47|57|74|75|50|78|80|,1
|63|76|80|,1
|54|56|67|80|,1
|56|81|68|75|76|50|79|,1
|47|56|63|66|,1
|48|56|57|74|,1
|48|56|78|80|53|55|68|70|72|74|76|,1
|48|53|49|47|55|56|63|66|67|81|68|70|72|76|77|50|80|,1
|58|59|70|74|80|,1
|56|47|81|69|74|72|70|68|67|77|55|,1
|48|53|47|55|56|57|60|81|70|72|74|75|77|78|80|,1
|47|56|70|75|,1
|48|56|75|77|59|55|,1
|48|56|63|67|70|74|,1
|53|55|56|67|72|74|77|80|,1
|50|67|47|54|80|,1
|48|55|57|59|61|63|67|68|47|56|58|81|71|73|75|77|78|80|72|70|50|,1
|48|55|56|60|61|67|68|70|73|74|76|50|80|,1
|48|56|67|81|68|80|,1
|48|60|81|73|75|77|80|53|74|50|,1
|57|47|53|,1
|48|56|64|69|76|63|,1
|55|81|50|80|,1
|48|56|58|59|60|74|,1
|61|68|56|80|,1
|48|47|55|56|63|67|74|76|,1
|48|54|47|56|58|60|77|80|73|55|59|67|68|70|72|74|76|50|,1
|48|49|47|55|56|63|66|68|70|75|76|77|50|80|,1
|21|29|34|36|,1
|66|73|76|77|50|78|80|,1
|48|63|64|81|76|80|,1
|48|56|74|70|68|55|80|,1
|63|69|70|74|75|76|,1
|53|56|57|62|70|80|,1
|48|47|55|56|57|58|67|68|70|72|74|50|78|80|,1
|48|69|77|67|70|74|50|,1
|56|60|68|70|72|74|75|76|50|80|,1
|56|48|53|,1
|48|47|67|81|77|50|78|80|,1
|49|55|56|58|59|60|64|67|81|68|74|77|78|,1
|53|49|47|67|77|,1
|9|18|28|29|38|41|42|,1
|48|81|69|49|55|57|61|80|77|75|50|74|72|,1
|47|58|67|81|73|74|77|78|80|,1
|7|9|10|11|12|14|15|16|18|20|21|25|26|28|29|33|34|37|38|40|41|42|43|47|48|50|51|,1
|56|48|70|67|80|50|74|77|81|75|,1
|48|56|50|58|80|,1
|48|53|55|56|57|58|63|75|50|80|,1
|47|56|63|67|69|78|80|,1
|48|53|54|55|58|67|73|74|77|78|80|,1
|80|81|68|63|64|62|60|48|56|74|,1
|79|74|56|57|77|,1
|47|56|58|80|,1
|48|53|49|55|56|58|63|66|67|70|74|76|77|50|80|,1
|57|47|56|77|80|,1
|48|73|76|80|,1
|53|67|74|76|75|78|63|66|70|,1
|63|65|66|67|69|70|75|76|50|80|,1
|80|63|53|48|,1
|48|53|47|55|72|77|80|,1
|63|81|50|80|,1
|49|55|81|68|70|76|,1
|48|56|64|73|77|53|68|70|50|80|57|55|47|,1
|56|61|74|50|,1
|49|47|56|57|65|67|69|72|74|75|76|77|50|,1
|48|56|73|77|80|49|55|61|74|50|,1
|75|80|63|54|69|56|67|,1
|48|55|57|63|68|70|75|76|80|,1
|47|56|80|,1
|48|58|59|67|69|,1
|63|69|80|,1
|48|47|56|81|69|73|75|80|50|76|74|72|70|68|67|55|49|78|,1
|48|47|67|81|68|72|50|80|,1
|3|7|10|14|21|29|,1
|57|61|64|75|76|50|,1
|47|56|60|75|50|80|,1
|48|63|68|70|74|,1
|48|65|56|47|69|78|55|57|63|67|74|76|64|81|77|80|68|72|,1
|48|56|57|61|67|50|80|,1
|48|56|81|68|71|80|,1
|67|81|74|,1
|55|62|81|68|80|,1
|2|3|9|10|14|17|21|24|30|31|32|33|34|42|44|48|49|,1
|48|55|57|49|47|56|53|58|62|80|77|50|74|72|70|67|,1
|48|53|54|49|47|55|56|57|58|61|64|67|70|71|72|74|75|76|77|50|80|,1
|48|57|73|74|75|,1
|48|53|47|66|69|77|50|78|,1
|2|3|6|9|10|11|12|14|15|18|19|20|21|29|30|31|33|,1
|48|49|55|63|65|72|74|50|53|47|62|64|73|75|71|77|78|80|,1
|53|49|48|76|50|78|80|75|56|,1
|47|56|70|72|76|80|,1
|65|69|79|77|47|56|67|,1
|48|56|47|69|,1
|48|47|55|56|58|60|67|81|70|75|77|78|80|,1
|48|55|81|74|75|77|50|78|,1
|48|53|47|55|56|58|67|81|68|70|76|78|,1
|48|57|63|67|70|74|80|78|75|69|56|53|47|,1
|56|75|80|50|70|67|61|53|48|47|74|,1
|56|81|68|70|78|80|,1
|48|56|64|75|77|63|74|62|76|50|,1
|56|68|69|70|80|,1
|47|65|72|74|77|50|78|,1
|48|56|58|74|70|68|57|,1
|48|56|63|68|70|76|80|,1
|48|56|62|63|67|81|74|76|50|80|,1
|57|70|76|50|79|77|75|71|81|58|56|,1
|56|65|66|67|69|80|,1
|48|56|57|58|68|70|75|78|,1
|48|53|49|57|47|56|58|64|66|81|69|73|75|77|80|76|74|70|68|67|61|63|,1
|48|49|56|67|73|74|76|77|50|80|,1
|48|49|55|56|64|65|77|80|,1
|47|56|48|53|55|63|74|72|70|50|77|78|80|,1
|56|80|81|50|,1
|63|66|67|69|75|80|,1
|48|55|74|77|80|49|,1
|56|66|81|53|,1
|48|49|47|55|63|66|67|81|72|73|74|75|76|80|,1
|48|53|49|47|55|56|57|58|60|63|67|81|68|70|72|74|75|76|77|50|80|,1
|53|54|49|47|56|57|67|69|72|74|75|76|77|50|,1
|48|55|63|59|67|68|70|74|76|50|75|69|81|56|,1
|54|47|55|60|63|67|69|70|74|78|80|,1
|48|49|47|55|56|57|58|59|61|67|81|68|70|72|74|75|76|77|50|78|80|,1
|48|53|49|47|55|56|58|66|67|81|72|74|75|76|77|50|78|80|,1
|48|56|69|77|49|68|50|81|58|75|55|63|,1
|48|47|56|57|58|59|62|75|,1
|48|56|81|68|70|76|,1
|48|53|47|57|58|59|60|72|78|80|,1
|48|49|47|56|57|60|67|70|71|73|74|76|78|80|,1
|49|47|55|56|57|61|81|68|74|77|50|80|,1
|47|56|77|78|80|74|68|57|55|53|,1
|48|56|63|67|68|70|74|50|80|,1
|53|56|80|,1
|53|55|56|60|63|66|67|81|68|70|71|75|76|78|80|,1
|8|9|14|16|18|23|25|26|27|28|29|33|38|41|42|43|44|51|,1
|48|56|47|66|81|80|55|57|63|65|67|70|74|76|50|77|49|53|,1
|48|77|74|70|68|54|47|,1
|64|68|70|80|,1
|3|21|28|29|,1
|81|68|73|76|50|,1
|77|70|67|74|75|,1
|48|54|49|47|58|60|67|81|69|74|76|77|,1
|76|77|78|80|,1
|58|63|64|65|75|80|,1
|47|56|48|72|50|80|74|,1
|48|53|49|47|55|56|57|58|61|62|64|81|68|70|73|74|76|77|78|80|,1
|58|81|80|74|48|67|,1
|47|55|65|67|81|74|77|80|,1
|48|49|47|55|56|57|60|61|67|76|50|78|,1
|55|48|80|70|,1
|47|57|63|67|69|70|72|76|77|50|68|74|53|49|55|81|78|,1
|56|67|68|70|80|,1
|48|75|77|80|56|53|61|63|67|50|,1
|48|49|56|67|74|,1
|49|55|67|76|78|77|47|48|,1
|74|70|68|67|81|66|56|80|48|58|77|50|76|63|57|55|49|,1
|53|56|57|58|63|67|69|70|76|77|80|,1
|48|47|56|58|64|81|71|77|78|80|53|49|55|57|59|63|65|67|68|74|76|50|72|62|,1
|48|47|55|67|77|79|,1
|70|74|55|77|47|48|,1
|48|54|47|56|57|63|67|68|70|76|77|80|,1
|67|57|77|80|,1
|80|77|53|57|48|,1
|55|56|67|70|72|76|50|80|,1
|48|49|47|56|81|68|70|74|78|80|,1
|49|47|55|63|67|77|50|78|,1
|56|68|70|50|,1
|48|56|81|74|,1
|2|3|7|9|10|18|28|29|34|35|42|44|47|48|,1
|47|55|61|74|78|80|,1
|53|56|63|67|81|69|74|76|80|,1
|56|57|48|47|75|,1
|7|21|24|34|38|44|,1
|48|56|60|67|81|68|72|77|50|80|,1
|63|66|67|70|76|78|80|,1
|48|49|47|56|57|58|74|75|76|77|50|78|80|,1
|48|47|56|81|74|,1
|68|70|48|80|,1
|48|53|55|56|57|58|63|67|81|69|74|76|77|50|,1
|48|49|47|55|56|57|61|62|64|65|67|72|73|74|75|76|77|50|78|80|,1
|48|53|56|63|81|68|77|80|,1
|15|27|33|,1
|48|54|47|56|58|60|62|64|66|81|69|71|73|75|77|78|80|49|53|55|59|57|61|63|65|67|68|70|72|74|76|50|79|,1
|48|49|47|58|67|70|77|50|80|,1
|2|3|7|8|9|10|12|14|15|18|20|21|27|28|29|32|33|42|46|47|48|49|50|51|,1
|75|80|74|,1
|48|56|61|75|77|80|,1
|48|47|67|70|73|74|77|50|78|80|,1
|48|53|49|55|56|57|63|66|67|68|69|70|71|73|74|75|76|77|50|80|,1
|80|53|74|70|48|55|,1
|54|47|55|63|67|81|68|69|72|74|76|50|78|,1
|73|74|75|80|,1
|79|61|55|65|77|,1
|56|65|67|74|75|,1
|62|81|,1
|75|60|59|74|80|77|,1
|48|47|55|56|72|74|75|77|78|80|,1
|48|53|54|49|58|59|63|67|81|72|80|,1
|48|81|70|68|49|,1
|48|49|47|55|56|61|63|65|66|81|69|70|73|74|75|76|77|78|80|,1
|48|53|49|47|55|56|62|63|64|65|66|68|69|76|77|50|78|80|,1
|56|48|73|80|74|70|68|61|,1
|47|58|62|60|64|66|81|78|80|50|76|74|68|61|55|,1
|49|57|63|64|68|70|74|79|,1
|70|72|74|75|77|80|,1
|57|81|76|50|,1
|48|56|81|77|78|80|53|55|67|50|,1
|56|78|80|58|,1
|48|57|58|62|63|67|81|68|75|76|50|,1
|48|53|57|67|69|80|,1
|56|81|55|49|,1
|69|77|80|68|67|55|53|,1
|47|55|56|63|66|67|81|68|69|70|74|75|76|77|78|80|,1
|2|7|8|9|10|12|14|20|27|28|29|31|32|33|34|42|44|,1
|48|56|67|81|68|74|,1
|48|49|55|67|68|70|80|,1
|80|77|67|50|56|47|,1
|21|30|32|33|34|38|39|44|45|46|47|48|,1
|48|47|55|60|63|66|67|69|70|75|76|77|50|78|80|,1
|48|57|61|66|67|69|70|72|73|74|75|76|77|50|78|,1
|48|56|74|67|,1
|48|53|47|56|57|60|61|67|68|70|72|77|78|80|,1
|48|54|56|57|58|59|60|74|75|77|78|80|,1
|54|63|66|69|76|78|,1
|48|49|55|63|68|70|72|73|74|76|77|50|80|,1
|48|67|77|,1
|48|53|47|55|56|57|58|67|81|68|70|,1
|10|21|29|33|34|,1
|48|56|58|66|63|74|76|80|64|55|67|,1
|48|56|68|70|75|,1
|2|9|14|21|27|28|29|33|34|36|37|38|40|42|51|,1
|48|47|56|62|64|81|77|78|80|49|55|63|68|70|76|50|,1
|75|80|70|74|76|,1
|48|55|56|57|58|69|74|75|80|,1
|48|63|81|73|74|76|78|80|,1
|53|63|66|69|75|76|80|,1
|48|56|58|80|78|70|68|74|73|,1
|48|47|55|56|57|61|63|64|65|67|70|73|74|75|76|77|50|78|,1
|47|67|69|72|74|76|80|,1
|48|55|56|81|68|74|80|,1
|53|47|55|56|57|58|61|62|69|70|72|73|74|,1
|48|53|47|56|57|58|77|80|,1
|50|60|66|78|48|67|56|47|63|,1
|48|47|55|56|72|73|75|77|50|78|80|,1
|58|59|66|67|76|79|,1
|81|69|80|53|,1
|48|56|80|76|74|55|,1
|53|66|67|69|72|73|74|75|80|,1
|56|81|53|63|67|68|80|,1
|47|55|56|57|68|70|77|78|80|,1
|47|55|58|81|70|72|77|50|78|80|48|56|,1
|48|56|81|80|70|68|67|55|74|47|75|,1
|56|80|61|63|68|76|,1
|48|53|47|56|81|70|77|50|,1
|70|74|77|81|56|,1
|49|55|56|53|69|80|78|,1
|48|67|70|74|80|,1
|48|47|55|56|57|77|80|,1
|53|47|56|57|58|59|67|70|78|,1
|48|75|80|50|74|61|60|,1
|3|7|8|9|10|11|12|13|14|15|16|18|19|20|21|25|26|27|28|29|31|32|33|34|35|37|38|42|43|,1
|48|47|56|72|74|77|80|,1
|63|65|67|80|,1
|53|47|67|68|74|77|,1
|48|53|47|57|67|70|,1
|48|47|56|70|50|80|,1
|48|53|47|58|65|67|70|80|,1
|3|9|10|11|12|14|18|20|28|29|33|34|38|42|44|48|51|,1
|48|47|75|70|68|67|57|,1
|48|47|56|57|70|78|,1
|62|63|69|75|80|,1
|48|55|56|58|73|74|78|,1
|11|21|28|33|,1
|53|67|74|50|72|80|69|,1
|79|50|72|57|75|56|77|,1
|47|56|58|60|67|81|68|69|70|71|74|78|80|,1
|63|66|81|,1
|57|70|79|58|56|47|61|,1
|48|53|47|55|56|57|58|59|61|67|68|69|70|73|74|76|77|50|78|80|,1
|67|81|68|70|72|73|76|,1
|49|47|56|57|58|59|60|61|62|63|66|67|81|68|69|70|76|80|,1
|48|47|56|58|60|62|77|80|76|74|70|63|57|,1
|48|47|56|81|,1
|80|74|70|76|,1
|53|63|69|80|,1
|49|55|56|77|80|,1
|48|56|58|55|57|70|72|74|77|68|80|,1
|47|57|70|,1
|55|56|57|61|69|75|76|50|,1
|48|62|77|65|49|,1
|63|67|69|72|76|50|80|,1
|57|61|63|81|68|70|76|,1
|48|47|69|75|53|63|65|50|77|,1
|48|49|47|55|56|75|76|80|,1
|48|55|64|74|75|78|,1
|56|49|55|57|67|72|74|80|66|,1
|48|55|57|62|63|64|81|68|70|76|80|,1
|74|56|47|48|80|53|,1
|63|74|80|,1
|48|55|47|58|72|50|78|80|69|59|,1
|54|56|60|62|81|75|80|72|67|63|,1
|48|47|56|67|68|70|72|73|74|77|50|78|80|53|,1
|48|53|49|47|55|56|57|63|65|66|81|72|73|74|75|77|50|78|80|,1
|47|56|67|68|69|73|74|76|,1
|69|68|70|76|,1
|48|81|74|77|50|80|,1
|3|7|11|14|18|19|21|26|28|29|31|32|33|34|37|42|44|46|47|49|50|51|,1
|56|63|74|,1
|48|49|47|55|60|63|81|72|74|76|77|50|78|80|,1
|48|54|47|55|56|67|81|68|70|74|78|80|,1
|81|56|58|79|70|,1
|7|9|11|12|15|26|27|29|33|37|41|42|,1
|48|55|63|65|81|74|75|80|,1
|47|55|60|68|70|74|78|,1
|53|49|47|55|56|63|66|72|74|,1
|60|71|,1
|48|76|67|56|81|69|,1
|48|55|56|57|61|63|70|77|,1
|48|55|56|58|68|,1
|54|47|55|56|63|65|81|68|74|76|,1
|7|9|10|21|28|29|30|34|36|42|,1
|48|55|67|74|50|47|56|73|75|77|78|,1
|80|75|56|48|50|67|74|,1
|48|53|49|47|56|72|77|50|78|,1
|2|3|9|10|14|21|27|28|29|31|32|33|34|38|44|47|,1
|47|58|68|77|80|,1
|48|56|58|75|77|80|50|74|70|68|63|57|,1
|48|47|63|66|67|74|76|50|80|,1
|48|56|62|63|67|69|70|74|80|,1
|56|61|79|,1
|49|57|67|70|72|74|77|80|58|56|47|48|,1
|48|56|68|70|75|80|,1
|48|47|55|56|63|65|67|76|77|50|80|,1
|72|70|78|58|67|,1
|47|56|57|81|68|76|77|50|80|,1
|48|47|69|78|,1
|47|48|68|67|,1
|48|49|47|55|56|61|73|74|75|77|50|,1
|48|47|55|63|67|66|81|68|70|74|75|80|,1
|49|47|55|58|60|63|67|81|68|70|50|,1
|48|53|47|63|66|70|74|76|,1
|53|48|56|67|69|77|80|81|,1
|48|53|47|55|56|81|68|70|72|74|79|,1
|48|53|47|63|74|75|76|,1
|48|56|81|77|50|74|47|58|,1
|47|57|63|68|50|80|,1
|48|81|69|78|80|74|70|68|63|55|,1
|48|56|57|63|67|68|70|76|80|,1
|76|67|63|53|,1
|48|47|56|74|72|50|77|75|,1
|48|55|56|60|61|63|64|67|68|70|72|74|50|80|,1
|54|49|47|55|56|57|68|73|77|80|,1
|57|65|50|72|,1
|47|56|67|68|70|74|80|,1
|3|5|7|,1
|53|54|47|67|77|78|,1
|48|56|58|81|77|74|50|59|70|67|73|,1
|48|53|47|55|56|57|58|60|63|67|81|68|69|70|72|73|76|77|50|78|,1
|53|55|68|70|76|56|62|64|75|48|,1
|2|3|4|14|17|20|21|28|29|33|38|42|,1
|56|81|70|79|,1
|47|50|78|80|73|60|49|,1
|48|53|69|75|,1
|53|67|68|70|74|,1
|48|47|56|58|60|66|69|78|80|53|55|63|67|70|74|76|50|,1
|48|53|57|67|69|72|80|,1
|48|47|60|67|68|73|80|,1
|48|49|47|55|56|57|58|59|61|63|64|67|81|70|72|73|74|75|76|77|50|78|80|,1
|9|10|12|28|29|33|38|42|,1
|79|50|74|72|57|55|49|48|47|56|58|81|71|73|75|77|60|,1
|48|47|55|81|68|,1
|3|9|10|11|12|14|15|18|19|20|21|25|26|27|28|29|30|31|32|33|34|38|42|43|50|,1
|68|74|81|62|58|56|,1
|53|67|68|80|,1
|48|53|56|57|59|65|66|68|75|80|,1
|55|56|67|68|70|77|50|,1
|48|77|68|70|,1
|49|47|55|56|57|60|67|70|73|74|75|76|77|50|78|80|,1
|54|47|58|67|69|70|74|75|77|50|80|,1
|48|62|64|63|65|72|50|77|80|,1
|53|61|63|65|70|80|,1
|48|53|55|56|62|69|78|,1
|70|81|56|69|80|68|50|48|,1
|48|56|61|67|81|68|70|73|74|80|,1
|53|54|47|63|66|67|75|78|80|,1
|56|81|80|68|65|,1
|48|55|56|57|60|61|74|75|76|,1
|48|56|62|81|68|74|,1
|48|65|70|69|77|80|56|58|66|63|53|,1
|48|56|81|77|80|55|72|74|,1
|48|55|56|57|59|66|67|81|68|70|71|72|74|75|77|50|79|,1
|48|56|81|69|74|76|77|78|,1
|48|53|63|66|81|68|74|75|50|80|,1
|80|77|75|78|54|74|50|56|76|48|58|67|70|49|81|69|57|,1
|78|47|56|77|67|,1
|48|47|81|77|,1
|48|53|55|56|57|63|65|67|69|80|,1
|79|67|,1
|47|55|56|58|59|60|69|70|78|80|53|50|,1
|56|81|70|75|48|47|74|50|,1
|54|55|56|59|60|67|74|50|80|,1
|2|8|10|16|17|20|21|23|28|29|30|33|34|35|37|38|40|42|44|48|51|,1
|48|53|49|47|55|56|57|63|67|81|68|69|72|74|50|78|80|,1
|53|47|55|56|57|58|63|77|78|80|,1
|48|73|49|55|74|76|56|,1
|7|,1
|55|56|67|68|50|80|,1
|48|56|57|59|68|69|70|72|73|74|75|77|50|80|,1
|48|47|78|77|80|68|70|74|76|,1
|48|53|49|57|66|81|68|70|73|74|75|76|50|78|,1
|57|67|74|77|,1
|48|55|56|67|75|50|80|,1
|48|47|56|58|80|,1
|48|47|70|72|50|78|80|,1
|53|57|63|69|,1
|8|9|21|29|33|38|42|,1
|63|67|76|80|78|81|66|47|,1
|56|61|63|68|70|74|,1
